[00:08:00]: [Join Announcement] GMC6
[00:08:25]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[00:40:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:40:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:41:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[00:42:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
