[00:51:25]: [Join Announcement] GMC6
[00:51:53]: [Announcement] GMC6   has a Krampus Sack   Completed Achievement [Top 1%]
[01:24:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:24:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:44]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:45]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:46]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:25:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:47]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:48]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:49]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:50]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:51]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:52]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:53]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:54]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:55]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:28:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:56]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:57]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:58]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:29:59]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:00]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:01]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:02]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:03]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:04]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:05]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:06]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:07]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:08]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:09]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:10]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:11]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:12]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:13]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:14]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:15]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:16]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:17]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:18]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:19]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:20]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:21]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:22]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:23]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:24]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:25]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:26]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:27]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:28]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:29]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:30]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:31]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:32]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:33]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:34]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:35]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:36]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:37]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:38]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:39]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:40]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:41]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:42]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
[01:30:43]: [Announcement] GMC6 got 1 Achievement point from Yellow Jelly Bean
